Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	15	9	1	Human	10, 15, 17, 18	"{""10"": [""taxi""], ""15"": [""taxi""], ""17"": [""taxi""], ""18"": [""taxi""]}"
4	4	1	3	6	1	Human	2, 3, 6, 7	"{""2"": [""area""], ""3"": [""area""], ""6"": [""area""], ""7"": [""area""]}"
3	3	1	5	10	1	Human	0, 5, 9	"{""0"": [""centre""], ""5"": [""centre""], ""9"": [""centre""]}"
3	3	2	12	10	2	Agent	3, 5, 12	"{""3"": [""vue cinema""], ""5"": [""vue cinema""], ""12"": [""vue cinema""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""bus""], ""17"": [""bus""]}"
4	4	1	3	14	1	Human	2, 3, 4, 5, 12, 15	"{""2"": [""cinema""], ""3"": [""cinema""], ""4"": [""cinema""], ""5"": [""cinema""], ""12"": [""cinema""], ""15"": [""cinema""]}"
5	5	1	7	13	1	Human	6, 7, 10, 14, 18	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""10"": [""restaurant""], ""14"": [""restaurant""], ""18"": [""restaurant""]}"
3	3	1	9	6	2	Human	4, 8, 9	"{""4"": [""postcode""], ""8"": [""postcode""], ""9"": [""postcode""]}"
3	3	1	11	10	2	Human	2, 10, 11	"{""2"": [""movie""], ""10"": [""movies""], ""11"": [""movie""]}"
3	3	1	15	12	1	Human	8, 15, 19	"{""8"": [""number""], ""15"": [""number""], ""19"": [""number""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""address""], ""9"": [""address""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""phone""], ""9"": [""phone""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""place""], ""1"": [""place""]}"
