Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	13	6	1	Human	8, 13	"{""8"": [""hotel in the north""], ""13"": [""hotel in the north""]}"
4	4	2	13	14	2	Human	8, 12, 13, 21	"{""8"": [""free parking""], ""12"": [""free parking""], ""13"": [""free parking""], ""21"": [""free parking""]}"
3	3	1	5	17	1	Human	2, 5, 18	"{""2"": [""friday""], ""5"": [""friday""], ""18"": [""friday""]}"
3	3	1	8	13	1	Agent	1, 8, 10, 13	"{""1"": [""hotel""], ""8"": [""hotel""], ""10"": [""hotels""], ""13"": [""hotel""]}"
2	2	2	21	2	1	Human	20, 21	"{""20"": [""phone number""], ""21"": [""phone number""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""ely""], ""5"": [""ely""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""travel time""], ""7"": [""travel time""]}"
3	3	1	23	24	2	Human	0, 2, 23	"{""0"": [""cambridge""], ""2"": [""cambridge""], ""23"": [""cambridge""]}"
3	3	1	20	9	1	Agent	13, 20, 21	"{""13"": [""internet""], ""20"": [""internet""], ""21"": [""internet""]}"
3	1	1	20	13	1	Agent	9, 20, 21	"{""9"": [""number""], ""20"": [""number""], ""21"": [""number""]}"
3	3	1	12	3	1	Agent	11, 12	"{""11"": [""price""], ""12"": [""price""]}"
3	2	1	6	3	1	Agent	5, 6, 7	"{""5"": [""time""], ""6"": [""time""], ""7"": [""time""]}"
3	3	1	5	5	1	Human	2, 5, 6	"{""2"": [""train""], ""5"": [""trains""], ""6"": [""train""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""postcode""], ""21"": [""postcode""]}"
