Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	13	4	1	Human	10, 13	"{""10"": [""east""], ""13"": [""east""]}"
5	5	1	15	6	1	Human	14, 15, 17, 18, 19	"{""14"": [""address""], ""15"": [""address""], ""17"": [""address""], ""18"": [""address""], ""19"": [""address""]}"
3	3	2	16	5	1	Agent	15, 16, 19	"{""15"": [""cambridge artworks""], ""16"": [""cambridge artworks""], ""19"": [""cambridge artworks""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""place""], ""9"": [""place""]}"
5	5	1	5	22	2	Human	0, 4, 5, 15, 16, 19, 21	"{""0"": [""cambridge""], ""4"": [""cambridge""], ""5"": [""cambridge""], ""15"": [""cambridge""], ""16"": [""cambridge""], ""19"": [""cambridge""], ""21"": [""cambridge""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""ticket""], ""7"": [""ticket""]}"
3	3	1	13	4	1	Human	12, 13, 15	"{""12"": [""museum""], ""13"": [""museums""], ""15"": [""museum""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""entrance""], ""14"": [""entrance""]}"
2	2	1	5	4	1	Human	2, 5	"{""2"": [""leicester""], ""5"": [""leicester""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""trip""], ""5"": [""trip""]}"
