Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	13	2	1	Human	12, 13	"{""12"": [""travel time""], ""13"": [""travel time""]}"
2	2	3	9	2	1	Human	8, 9	"{""8"": [""peterborough on thursday""], ""9"": [""peterborough on thursday""]}"
2	2	3	3	2	1	Human	2, 3	"{""2"": [""romanian food""], ""3"": [""romanian food""]}"
2	2	3	5	2	1	Human	4, 5	"{""4"": [""vietnamese food""], ""5"": [""vietnamese food""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""departure time""], ""13"": [""departure time""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""train id""], ""13"": [""train id""]}"
5	2	1	2	5	1	Agent	1, 2, 3, 4, 5	"{""1"": [""food""], ""2"": [""food""], ""3"": [""food""], ""4"": [""food""], ""5"": [""food""]}"
4	4	1	1	5	1	Human	0, 1, 2, 4	"{""0"": [""place""], ""1"": [""places""], ""2"": [""places""], ""4"": [""places""]}"
4	2	1	9	6	1	Human	8, 9, 12, 13	"{""8"": [""train""], ""9"": [""trains""], ""12"": [""train""], ""13"": [""train""]}"
3	1	1	10	3	1	Human	8, 9, 10	"{""8"": [""peterborough""], ""9"": [""peterborough""], ""10"": [""peterborough""]}"
3	1	1	12	5	1	Agent	9, 12, 13	"{""9"": [""time""], ""12"": [""time""], ""13"": [""time""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""help""], ""15"": [""help""]}"
