Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	4	1	4	1	Human	0, 1, 3	"{""0"": [""finches bed and breakfast""], ""1"": [""finches bed and breakfast""], ""3"": [""finches bed and breakfast""]}"
4	4	2	11	6	1	Human	10, 11, 14, 15	"{""10"": [""travel time""], ""11"": [""travel time""], ""14"": [""travel time""], ""15"": [""travel time""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""free parking""], ""5"": [""free parking""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""price range""], ""3"": [""price range""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""cambridge""], ""7"": [""cambridge""], ""9"": [""cambridge""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""peterborough""], ""9"": [""peterborough""]}"
8	8	1	7	11	1	Human	6, 7, 8, 9, 10, 13, 14, 16	"{""6"": [""train""], ""7"": [""trains""], ""8"": [""train""], ""9"": [""trains""], ""10"": [""train""], ""13"": [""train""], ""14"": [""train""], ""16"": [""train""]}"
4	2	1	10	13	1	Human	2, 3, 10, 14	"{""2"": [""price""], ""3"": [""price""], ""10"": [""price""], ""14"": [""price""]}"
2	2	1	16	10	1	Agent	7, 16	"{""7"": [""information""], ""16"": [""information""]}"
2	2	1	15	6	1	Human	10, 15	"{""10"": [""ticket""], ""15"": [""ticket""]}"
