Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	11	12	1	Human	0, 11	"{""0"": [""area""], ""11"": [""area""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""adc theatre""], ""12"": [""adc theatre""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""phone""], ""13"": [""phone""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""address""], ""14"": [""address""], ""15"": [""address""]}"
4	4	1	1	9	1	Human	0, 1, 7, 8	"{""0"": [""attraction""], ""1"": [""attraction""], ""7"": [""attractions""], ""8"": [""attraction""]}"
4	4	1	7	10	2	Human	0, 6, 7, 9	"{""0"": [""center""], ""6"": [""centre""], ""7"": [""centre""], ""9"": [""centre""]}"
3	3	1	9	4	2	Human	6, 8, 9	"{""6"": [""entertainment""], ""8"": [""entertainment""], ""9"": [""entertainment""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
3	2	1	11	3	1	Human	10, 11, 12	"{""10"": [""theatre""], ""11"": [""theaters"", ""theatre""], ""12"": [""theatre""]}"
2	2	1	11	10	1	Human	2, 11	"{""2"": [""cambridge""], ""11"": [""cambridge""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""hotel""], ""1"": [""hotel""]}"
2	2	1	7	8	1	Human	0, 7	"{""0"": [""type""], ""7"": [""type""]}"
